Order Date,Region,Customer Segment,Product Category,Units Sold,Unit Price,Revenue,Profit Margin
2021-01-15 8:00:00,East,Consumer,Office Supplies,48,322.79,15493.92,0.16
2021-01-15 9:00:00,East,Small Business,Office Supplies,27,196.61,5308.47,0.08
2021-01-15 10:00:00,East,Consumer,Office Supplies,39,13.56,528.84,0.27
2021-01-15 11:00:00,West,Corporate,Office Supplies,13,133.61,1736.93,0.07
2021-01-15 12:00:00,West,Small Business,Furniture,4,320.34,1281.36,0.1
2021-01-15 13:00:00,East,Corporate,Office Supplies,32,45.46,1454.72,0.12
2021-01-15 14:00:00,West,Small Business,Electronics,45,62.74,2823.3,0.3
2021-01-15 15:00:00,North,Small Business,Furniture,40,327.05,13082,0.15
2021-01-15 16:00:00,North,Consumer,Furniture,34,380.33,12931.22,0.18
2021-01-15 17:00:00,West,Corporate,Electronics,39,167.56,6534.84,0.24
2021-01-15 18:00:00,West,Small Business,Electronics,43,249.94,10747.42,0.21
2021-01-15 19:00:00,East,Consumer,Office Supplies,17,473.4,8047.8,0.26
2021-01-15 20:00:00,South,Small Business,Electronics,24,473.32,11359.68,0.17
2021-01-15 21:00:00,West,Small Business,Furniture,29,160.68,4659.72,0.29
2021-01-15 22:00:00,North,Small Business,Furniture,46,406.89,18716.94,0.25
2021-01-15 23:00:00,East,Small Business,Furniture,28,301.03,8428.84,0.15
2021-01-16 0:00:00,West,Small Business,Office Supplies,45,487.99,21959.55,0.15
2021-01-16 1:00:00,North,Small Business,Office Supplies,47,244.03,11469.41,0.28
2021-01-16 2:00:00,North,Consumer,Electronics,22,389.61,8571.42,0.22
2021-01-16 3:00:00,South,Small Business,Office Supplies,28,386.39,10818.92,0.21
2021-01-16 4:00:00,East,Corporate,Office Supplies,25,253.74,6343.5,0.24
2021-01-16 5:00:00,East,Consumer,Furniture,41,399.86,16394.26,0.19
2021-01-16 6:00:00,South,Corporate,Furniture,3,137.91,413.73,0.09
2021-01-16 7:00:00,South,Small Business,Electronics,13,69.9,908.7,0.13
2021-01-16 8:00:00,East,Corporate,Furniture,31,218.33,6768.23,0.19
2021-01-16 9:00:00,East,Small Business,Office Supplies,13,472.38,6140.94,0.05
2021-01-16 10:00:00,West,Small Business,Electronics,41,255.36,10469.76,0.16
2021-01-16 11:00:00,West,Consumer,Electronics,18,321.28,5783.04,0.24
2021-01-16 12:00:00,South,Consumer,Furniture,37,315.84,11686.08,0.09
2021-01-16 13:00:00,West,Small Business,Furniture,43,74.96,3223.28,0.07
2021-01-16 14:00:00,North,Consumer,Furniture,34,201.25,6842.5,0.26
2021-01-16 15:00:00,West,Corporate,Electronics,17,356.4,6058.8,0.2
2021-01-16 16:00:00,West,Consumer,Furniture,21,486.28,10211.88,0.09
2021-01-16 17:00:00,North,Consumer,Office Supplies,36,92.33,3323.88,0.25
2021-01-16 18:00:00,South,Corporate,Electronics,40,211.12,8444.8,0.21
2021-01-16 19:00:00,North,Consumer,Furniture,19,56.6,1075.4,0.13
2021-01-16 20:00:00,West,Small Business,Office Supplies,12,128.76,1545.12,0.14
2021-01-16 21:00:00,South,Corporate,Office Supplies,28,194.61,5449.08,0.09
2021-01-16 22:00:00,West,Small Business,Furniture,11,274.92,3024.12,0.26
2021-01-16 23:00:00,North,Corporate,Office Supplies,48,122.98,5903.04,0.18
2021-01-17 0:00:00,North,Small Business,Electronics,37,121.51,4495.87,0.19
2021-01-17 1:00:00,West,Small Business,Electronics,28,391.14,10951.92,0.27
2021-01-17 2:00:00,East,Consumer,Office Supplies,35,481.69,16859.15,0.05
2021-01-17 3:00:00,East,Small Business,Electronics,44,168.57,7417.08,0.07
2021-01-17 4:00:00,North,Consumer,Furniture,15,347.12,5206.8,0.09
2021-01-17 5:00:00,North,Corporate,Office Supplies,16,136.46,2183.36,0.06
2021-01-17 6:00:00,East,Small Business,Electronics,45,464.7,20911.5,0.21
2021-01-17 7:00:00,East,Small Business,Furniture,7,339.72,2378.04,0.21
2021-01-17 8:00:00,West,Corporate,Furniture,47,403.31,18955.57,0.1
2021-01-17 9:00:00,West,Corporate,Electronics,3,34.18,102.54,0.09
2021-01-17 10:00:00,East,Small Business,Office Supplies,31,303.27,9401.37,0.09
2021-01-17 11:00:00,West,Corporate,Furniture,12,268.53,3222.36,0.29
2021-01-17 12:00:00,West,Consumer,Furniture,8,153.57,1228.56,0.22
2021-01-17 13:00:00,South,Corporate,Furniture,25,138.59,3464.75,0.2
2021-01-17 14:00:00,West,Corporate,Furniture,44,294.21,12945.24,0.13
2021-01-17 15:00:00,North,Small Business,Office Supplies,35,356.18,12466.3,0.16
2021-01-17 16:00:00,West,Consumer,Electronics,12,26.25,315,0.07
2021-01-17 17:00:00,West,Corporate,Electronics,21,288.03,6048.63,0.3
2021-01-17 18:00:00,East,Consumer,Electronics,26,93.53,2431.78,0.24
2021-01-17 19:00:00,North,Consumer,Furniture,2,78.78,157.56,0.21
2021-01-17 20:00:00,West,Consumer,Office Supplies,14,315.33,4414.62,0.2
2021-01-17 21:00:00,West,Small Business,Electronics,46,162.33,7467.18,0.18
2021-01-17 22:00:00,South,Corporate,Office Supplies,4,226.03,904.12,0.11
2021-01-17 23:00:00,West,Small Business,Electronics,17,186.4,3168.8,0.11
2021-01-18 0:00:00,West,Corporate,Furniture,47,327.68,15400.96,0.19
2021-01-18 1:00:00,South,Corporate,Electronics,48,240.36,11537.28,0.07
2021-01-18 2:00:00,East,Small Business,Furniture,5,482.09,2410.45,0.07
2021-01-18 3:00:00,West,Consumer,Furniture,24,182.67,4384.08,0.19
2021-01-18 4:00:00,South,Consumer,Electronics,49,372.74,18264.26,0.28
2021-01-18 5:00:00,North,Corporate,Office Supplies,7,136.07,952.49,0.28
2021-01-18 6:00:00,East,Small Business,Furniture,23,259.29,5963.67,0.05
2021-01-18 7:00:00,North,Consumer,Office Supplies,47,280.76,13195.72,0.08
2021-01-18 8:00:00,North,Consumer,Electronics,17,171.26,2911.42,0.2
2021-01-18 9:00:00,South,Corporate,Furniture,12,241.17,2894.04,0.26
2021-01-18 10:00:00,West,Corporate,Office Supplies,11,146.85,1615.35,0.29
2021-01-18 11:00:00,South,Small Business,Furniture,11,12.94,142.34,0.27
2021-01-18 12:00:00,South,Corporate,Electronics,34,115.67,3932.78,0.22
2021-01-18 13:00:00,South,Consumer,Furniture,47,353.03,16592.41,0.1
2021-01-18 14:00:00,South,Consumer,Electronics,37,387.77,14347.49,0.07
2021-01-18 15:00:00,East,Consumer,Office Supplies,29,147.3,4271.7,0.06
2021-01-18 16:00:00,West,Consumer,Furniture,48,209.94,10077.12,0.2
2021-01-18 17:00:00,North,Small Business,Office Supplies,36,28.31,1019.16,0.06
2021-01-18 18:00:00,North,Small Business,Electronics,27,126.16,3406.32,0.23
2021-01-18 19:00:00,West,Corporate,Electronics,42,391.82,16456.44,0.23
2021-01-18 20:00:00,North,Corporate,Office Supplies,22,306.93,6752.46,0.07
2021-01-18 21:00:00,West,Corporate,Office Supplies,2,110.83,221.66,0.28
2021-01-18 22:00:00,North,Small Business,Electronics,47,136.15,6399.05,0.18
2021-01-18 23:00:00,South,Consumer,Office Supplies,36,410.23,14768.28,0.28
2021-01-19 0:00:00,North,Corporate,Electronics,48,112.45,5397.6,0.28
2021-01-19 1:00:00,West,Consumer,Office Supplies,30,173.74,5212.2,0.1
2021-01-19 2:00:00,West,Corporate,Electronics,7,335.54,2348.78,0.15
2021-01-19 3:00:00,West,Corporate,Electronics,12,284.95,3419.4,0.08
2021-01-19 4:00:00,West,Corporate,Furniture,3,235.83,707.49,0.24
2021-01-19 5:00:00,West,Corporate,Electronics,17,450.87,7664.79,0.18
2021-01-19 6:00:00,East,Corporate,Electronics,41,117.66,4824.06,0.28
2021-01-19 7:00:00,East,Consumer,Furniture,32,373.3,11945.6,0.1
2021-01-19 8:00:00,North,Corporate,Furniture,8,87.94,703.52,0.22
2021-01-19 9:00:00,West,Consumer,Office Supplies,23,311.71,7169.33,0.3
2021-01-19 10:00:00,North,Small Business,Office Supplies,38,436.61,16591.18,0.22
2021-01-19 11:00:00,West,Corporate,Electronics,30,234.37,7031.1,0.07
2021-01-19 12:00:00,West,Consumer,Office Supplies,15,364.9,5473.5,0.2
2021-01-19 13:00:00,East,Small Business,Office Supplies,10,411.99,4119.9,0.09
2021-01-19 14:00:00,East,Small Business,Electronics,38,76.65,2912.7,0.06
2021-01-19 15:00:00,South,Small Business,Furniture,15,355.86,5337.9,0.13
2021-01-19 16:00:00,East,Consumer,Furniture,30,460.72,13821.6,0.12
2021-01-19 17:00:00,South,Corporate,Electronics,46,292.42,13451.32,0.25
2021-01-19 18:00:00,South,Corporate,Electronics,26,101.2,2631.2,0.14
2021-01-19 19:00:00,South,Consumer,Electronics,45,72.2,3249,0.23
2021-01-19 20:00:00,South,Corporate,Electronics,14,137.27,1921.78,0.05
2021-01-19 21:00:00,South,Consumer,Electronics,3,60.72,182.16,0.05
2021-01-19 22:00:00,North,Corporate,Electronics,36,261.56,9416.16,0.06
2021-01-19 23:00:00,East,Small Business,Office Supplies,26,44.16,1148.16,0.1
2021-01-20 0:00:00,South,Corporate,Office Supplies,14,119.47,1672.58,0.14
2021-01-20 1:00:00,West,Consumer,Office Supplies,31,225.56,6992.36,0.2
2021-01-20 2:00:00,East,Consumer,Furniture,14,242.22,3391.08,0.3
2021-01-20 3:00:00,East,Small Business,Electronics,40,287.05,11482,0.14
2021-01-20 4:00:00,South,Consumer,Electronics,10,355.75,3557.5,0.06
2021-01-20 5:00:00,North,Corporate,Office Supplies,9,33.14,298.26,0.1
2021-01-20 6:00:00,South,Corporate,Furniture,46,49.5,2277,0.27
2021-01-20 7:00:00,North,Small Business,Office Supplies,40,39.82,1592.8,0.22
2021-01-20 8:00:00,West,Consumer,Electronics,43,217.34,9345.62,0.25
2021-01-20 9:00:00,East,Small Business,Electronics,42,30.51,1281.42,0.08
2021-01-20 10:00:00,West,Corporate,Office Supplies,18,375.58,6760.44,0.08
2021-01-20 11:00:00,North,Small Business,Office Supplies,36,119.27,4293.72,0.08
2021-01-20 12:00:00,North,Consumer,Electronics,36,470.21,16927.56,0.26
2021-01-20 13:00:00,West,Small Business,Office Supplies,12,248.34,2980.08,0.1
2021-01-20 14:00:00,North,Consumer,Electronics,40,228.7,9148,0.21
2021-01-20 15:00:00,West,Consumer,Office Supplies,3,392.46,1177.38,0.18
2021-01-20 16:00:00,East,Corporate,Furniture,18,359.45,6470.1,0.19
2021-01-20 17:00:00,West,Corporate,Electronics,7,307.58,2153.06,0.1
2021-01-20 18:00:00,East,Corporate,Furniture,31,468.22,14514.82,0.21
2021-01-20 19:00:00,West,Consumer,Office Supplies,1,216.91,216.91,0.06
2021-01-20 20:00:00,North,Small Business,Furniture,31,406.18,12591.58,0.3
2021-01-20 21:00:00,West,Consumer,Office Supplies,13,196.25,2551.25,0.06
2021-01-20 22:00:00,North,Corporate,Furniture,29,420.79,12202.91,0.06
2021-01-20 23:00:00,West,Corporate,Furniture,3,137.14,411.42,0.13
2021-01-21 0:00:00,West,Small Business,Furniture,29,151.74,4400.46,0.26
2021-01-21 1:00:00,South,Corporate,Electronics,35,342.16,11975.6,0.11
2021-01-21 2:00:00,North,Corporate,Furniture,15,114.23,1713.45,0.17
2021-01-21 3:00:00,South,Corporate,Office Supplies,21,122.29,2568.09,0.05
2021-01-21 4:00:00,North,Small Business,Office Supplies,19,159.58,3032.02,0.07
2021-01-21 5:00:00,South,Consumer,Electronics,28,342.68,9595.04,0.2
2021-01-21 6:00:00,East,Corporate,Electronics,4,445.8,1783.2,0.1
2021-01-21 7:00:00,West,Small Business,Office Supplies,45,340.54,15324.3,0.22
2021-01-21 8:00:00,North,Corporate,Furniture,13,415.63,5403.19,0.25
2021-01-21 9:00:00,North,Small Business,Office Supplies,15,276.34,4145.1,0.26
2021-01-21 10:00:00,West,Corporate,Electronics,48,43.77,2100.96,0.08
2021-01-21 11:00:00,North,Small Business,Electronics,39,59.23,2309.97,0.16
2021-01-21 12:00:00,North,Corporate,Office Supplies,32,281.65,9012.8,0.29
2021-01-21 13:00:00,South,Consumer,Furniture,3,170.62,511.86,0.24
2021-01-21 14:00:00,North,Corporate,Furniture,30,118.08,3542.4,0.08
2021-01-21 15:00:00,East,Small Business,Electronics,20,238.47,4769.4,0.18
2021-01-21 16:00:00,East,Corporate,Office Supplies,2,336.58,673.16,0.28
2021-01-21 17:00:00,West,Consumer,Office Supplies,25,198.65,4966.25,0.16
2021-01-21 18:00:00,North,Corporate,Electronics,11,403.25,4435.75,0.26
2021-01-21 19:00:00,West,Small Business,Office Supplies,1,371.88,371.88,0.17
2021-01-21 20:00:00,East,Small Business,Electronics,48,370.11,17765.28,0.08
2021-01-21 21:00:00,North,Consumer,Furniture,49,492.74,24144.26,0.09
2021-01-21 22:00:00,North,Small Business,Furniture,48,154.66,7423.68,0.06
2021-01-21 23:00:00,West,Corporate,Office Supplies,10,325.92,3259.2,0.1
2021-01-22 0:00:00,East,Corporate,Furniture,17,429.18,7296.06,0.27
2021-01-22 1:00:00,North,Corporate,Furniture,30,293.97,8819.1,0.21
2021-01-22 2:00:00,West,Small Business,Electronics,35,396.86,13890.1,0.23
2021-01-22 3:00:00,East,Corporate,Electronics,19,213.08,4048.52,0.21
2021-01-22 4:00:00,West,Corporate,Office Supplies,46,299.34,13769.64,0.15
2021-01-22 5:00:00,South,Corporate,Electronics,34,37.28,1267.52,0.1
2021-01-22 6:00:00,North,Consumer,Office Supplies,32,493.03,15776.96,0.28
2021-01-22 7:00:00,South,Small Business,Office Supplies,12,402.01,4824.12,0.18
2021-01-22 8:00:00,East,Small Business,Electronics,43,435.72,18735.96,0.17
2021-01-22 9:00:00,South,Small Business,Furniture,17,350.2,5953.4,0.3
2021-01-22 10:00:00,South,Consumer,Furniture,6,101.16,606.96,0.15
2021-01-22 11:00:00,East,Small Business,Furniture,13,25.2,327.6,0.26
2021-01-22 12:00:00,West,Consumer,Furniture,39,433.68,16913.52,0.27
2021-01-22 13:00:00,South,Consumer,Office Supplies,22,204.2,4492.4,0.11
2021-01-22 14:00:00,West,Small Business,Furniture,11,139.29,1532.19,0.07
2021-01-22 15:00:00,South,Corporate,Office Supplies,7,285.22,1996.54,0.29
2021-01-22 16:00:00,West,Corporate,Electronics,45,216.24,9730.8,0.16
2021-01-22 17:00:00,East,Small Business,Electronics,45,329.32,14819.4,0.05
2021-01-22 18:00:00,South,Small Business,Office Supplies,21,247.06,5188.26,0.17
2021-01-22 19:00:00,East,Consumer,Furniture,1,351.64,351.64,0.2
2021-01-22 20:00:00,South,Small Business,Office Supplies,30,428.18,12845.4,0.24
2021-01-22 21:00:00,East,Consumer,Furniture,19,105.82,2010.58,0.29
2021-01-22 22:00:00,East,Small Business,Furniture,47,171.42,8056.74,0.28
2021-01-22 23:00:00,South,Corporate,Office Supplies,46,224.04,10305.84,0.29
2021-01-23 0:00:00,South,Corporate,Office Supplies,29,481.41,13960.89,0.06
2021-01-23 1:00:00,South,Small Business,Furniture,35,189.01,6615.35,0.23
2021-01-23 2:00:00,North,Consumer,Office Supplies,20,196.74,3934.8,0.11
2021-01-23 3:00:00,West,Corporate,Furniture,36,330.2,11887.2,0.1
2021-01-23 4:00:00,North,Consumer,Office Supplies,39,215.41,8400.99,0.25
2021-01-23 5:00:00,North,Small Business,Electronics,1,476.1,476.1,0.15
2021-01-23 6:00:00,East,Small Business,Furniture,23,448.29,10310.67,0.28
2021-01-23 7:00:00,South,Corporate,Electronics,31,261.57,8108.67,0.06
2021-01-23 8:00:00,West,Small Business,Office Supplies,35,325.94,11407.9,0.25
2021-01-23 9:00:00,East,Corporate,Electronics,47,38.43,1806.21,0.08
2021-01-23 10:00:00,North,Consumer,Office Supplies,45,350.91,15790.95,0.09
2021-01-23 11:00:00,South,Corporate,Furniture,22,356.53,7843.66,0.17
2021-01-23 12:00:00,East,Corporate,Office Supplies,46,186.01,8556.46,0.15
2021-01-23 13:00:00,South,Consumer,Office Supplies,7,117.64,823.48,0.17
2021-01-23 14:00:00,East,Corporate,Furniture,33,458.39,15126.87,0.29
2021-01-23 15:00:00,South,Corporate,Office Supplies,45,219.09,9859.05,0.21
2021-01-23 16:00:00,North,Small Business,Furniture,36,330.32,11891.52,0.12
2021-01-23 17:00:00,West,Consumer,Office Supplies,44,26.33,1158.52,0.09
2021-01-23 18:00:00,North,Corporate,Furniture,7,212.89,1490.23,0.16
2021-01-23 19:00:00,West,Consumer,Electronics,27,410.46,11082.42,0.16
2021-01-23 20:00:00,South,Consumer,Office Supplies,2,199.91,399.82,0.2
2021-01-23 21:00:00,East,Corporate,Office Supplies,17,305.55,5194.35,0.12
2021-01-23 22:00:00,North,Small Business,Office Supplies,1,112.83,112.83,0.24
2021-01-23 23:00:00,West,Consumer,Furniture,46,214.1,9848.6,0.07
2021-01-24 0:00:00,North,Corporate,Office Supplies,30,464.54,13936.2,0.19
2021-01-24 1:00:00,West,Consumer,Furniture,22,287.56,6326.32,0.21
2021-01-24 2:00:00,North,Small Business,Office Supplies,28,451.95,12654.6,0.1
2021-01-24 3:00:00,West,Small Business,Electronics,33,451.99,14915.67,0.26
2021-01-24 4:00:00,West,Small Business,Office Supplies,26,472.63,12288.38,0.2
2021-01-24 5:00:00,South,Corporate,Electronics,35,448.74,15705.9,0.21
2021-01-24 6:00:00,West,Corporate,Furniture,11,11.61,127.71,0.17
2021-01-24 7:00:00,South,Small Business,Electronics,7,467.67,3273.69,0.28
2021-01-24 8:00:00,West,Corporate,Office Supplies,28,77.36,2166.08,0.22
2021-01-24 9:00:00,East,Small Business,Office Supplies,25,29.56,739,0.15
2021-01-24 10:00:00,East,Corporate,Furniture,41,37.14,1522.74,0.11
2021-01-24 11:00:00,East,Small Business,Office Supplies,31,180.97,5610.07,0.07
2021-01-24 12:00:00,West,Consumer,Office Supplies,3,314.19,942.57,0.09
2021-01-24 13:00:00,South,Small Business,Furniture,33,207.13,6835.29,0.3
2021-01-24 14:00:00,South,Small Business,Furniture,34,22.52,765.68,0.15
2021-01-24 15:00:00,West,Corporate,Electronics,21,243.48,5113.08,0.27
2021-01-24 16:00:00,East,Corporate,Furniture,37,226.64,8385.68,0.09
2021-01-24 17:00:00,East,Corporate,Office Supplies,49,380.86,18662.14,0.16
2021-01-24 18:00:00,South,Corporate,Furniture,19,147.01,2793.19,0.29
2021-01-24 19:00:00,East,Corporate,Office Supplies,37,116.59,4313.83,0.07
2021-01-24 20:00:00,North,Corporate,Electronics,21,135.41,2843.61,0.2
2021-01-24 21:00:00,South,Consumer,Furniture,14,158.83,2223.62,0.28
2021-01-24 22:00:00,East,Small Business,Office Supplies,10,303.59,3035.9,0.29
2021-01-24 23:00:00,South,Small Business,Furniture,7,241.05,1687.35,0.26
2021-01-25 0:00:00,North,Small Business,Furniture,29,175.08,5077.32,0.26
2021-01-25 1:00:00,South,Consumer,Furniture,40,193.41,7736.4,0.21
2021-01-25 2:00:00,South,Small Business,Furniture,8,191.75,1534,0.11
2021-01-25 3:00:00,South,Consumer,Electronics,39,486.48,18972.72,0.23
2021-01-25 4:00:00,South,Consumer,Office Supplies,13,124.17,1614.21,0.29
2021-01-25 5:00:00,North,Consumer,Furniture,46,410.85,18899.1,0.18
2021-01-25 6:00:00,West,Small Business,Office Supplies,19,357.02,6783.38,0.12
2021-01-25 7:00:00,South,Consumer,Electronics,11,12.73,140.03,0.19
2021-01-25 8:00:00,South,Small Business,Office Supplies,2,496.66,993.32,0.22
2021-01-25 9:00:00,East,Small Business,Office Supplies,49,380.66,18652.34,0.1
2021-01-25 10:00:00,South,Corporate,Electronics,6,344.4,2066.4,0.23
2021-01-25 11:00:00,East,Corporate,Furniture,29,208.61,6049.69,0.2
2021-01-25 12:00:00,West,Consumer,Office Supplies,41,282.05,11564.05,0.2
2021-01-25 13:00:00,North,Consumer,Office Supplies,5,134.1,670.5,0.13
2021-01-25 14:00:00,North,Small Business,Furniture,41,27.39,1122.99,0.09
2021-01-25 15:00:00,West,Consumer,Furniture,30,419.65,12589.5,0.21
2021-01-25 16:00:00,North,Consumer,Office Supplies,39,449.28,17521.92,0.2
2021-01-25 17:00:00,West,Small Business,Electronics,36,89.61,3225.96,0.13
2021-01-25 18:00:00,West,Consumer,Furniture,27,395.66,10682.82,0.12
2021-01-25 19:00:00,West,Consumer,Furniture,18,373.16,6716.88,0.14
2021-01-25 20:00:00,North,Small Business,Electronics,49,97.4,4772.6,0.17
2021-01-25 21:00:00,East,Small Business,Office Supplies,36,216.7,7801.2,0.29
2021-01-25 22:00:00,West,Corporate,Furniture,16,217.15,3474.4,0.24
2021-01-25 23:00:00,South,Small Business,Office Supplies,5,382.38,1911.9,0.26
2021-01-26 0:00:00,North,Corporate,Office Supplies,9,420.45,3784.05,0.18
2021-01-26 1:00:00,West,Consumer,Office Supplies,34,56.44,1918.96,0.18
2021-01-26 2:00:00,West,Small Business,Electronics,34,285.85,9718.9,0.1
2021-01-26 3:00:00,South,Small Business,Office Supplies,36,383.26,13797.36,0.23
2021-01-26 4:00:00,East,Small Business,Office Supplies,31,395.23,12252.13,0.16
2021-01-26 5:00:00,East,Consumer,Furniture,20,82.52,1650.4,0.24
2021-01-26 6:00:00,East,Corporate,Furniture,17,267.5,4547.5,0.15
2021-01-26 7:00:00,West,Consumer,Electronics,20,430.2,8604,0.08
2021-01-26 8:00:00,West,Consumer,Electronics,28,166.07,4649.96,0.09
2021-01-26 9:00:00,West,Small Business,Furniture,21,218.31,4584.51,0.25
2021-01-26 10:00:00,North,Corporate,Furniture,19,404.14,7678.66,0.11
2021-01-26 11:00:00,South,Consumer,Electronics,3,53.77,161.31,0.12
2021-01-26 12:00:00,West,Small Business,Office Supplies,30,431.15,12934.5,0.28
2021-01-26 13:00:00,South,Consumer,Electronics,5,162.47,812.35,0.21
2021-01-26 14:00:00,South,Consumer,Office Supplies,42,10.71,449.82,0.08
2021-01-26 15:00:00,East,Small Business,Furniture,6,124.74,748.44,0.09
2021-01-26 16:00:00,North,Small Business,Furniture,3,53.86,161.58,0.12
2021-01-26 17:00:00,West,Corporate,Furniture,49,55.27,2708.23,0.2
2021-01-26 18:00:00,East,Consumer,Office Supplies,42,349.49,14678.58,0.24
2021-01-26 19:00:00,East,Small Business,Electronics,24,114.85,2756.4,0.12
2021-01-26 20:00:00,West,Small Business,Office Supplies,44,468.02,20592.88,0.27
2021-01-26 21:00:00,South,Corporate,Electronics,1,263.06,263.06,0.08
